request_id,provider_key,model,endpoint_family,api,location,cell_id,domain,demographic,schema_variant,repeat_index,prompt_sha256,schema_sha256,temperature,max_output_tokens,reasoning_effort,expected_output_mode
p4-gemini-C6-S6-047,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,47,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-048,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,48,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-049,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,49,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-050,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,50,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-051,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,51,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-052,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,52,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-053,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,53,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-054,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,54,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-055,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,55,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-056,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,56,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-057,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,57,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-058,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,58,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-059,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,59,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-060,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,60,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-061,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,61,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-062,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,62,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-063,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,63,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-064,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,64,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-065,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,65,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-066,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,66,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-067,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,67,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-068,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,68,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-069,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,69,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-070,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,70,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-071,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,71,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-072,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,72,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-073,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,73,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-074,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,74,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-075,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,75,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-076,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,76,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-077,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,77,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-078,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,78,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-079,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,79,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-080,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,80,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-081,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,81,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-082,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,82,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-083,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,83,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-084,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,84,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-085,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,85,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-086,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,86,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-087,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,87,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-088,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,88,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-089,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,89,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-090,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,90,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-091,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,91,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-092,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,92,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-093,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,93,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-094,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,94,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-095,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,95,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-096,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,96,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-097,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,97,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-098,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,98,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S6-099,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S6,99,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S7-000,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S7,0,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S7-001,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S7,1,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S7-002,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S7,2,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S7-003,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S7,3,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S7-004,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S7,4,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S7-005,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S7,5,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S7-006,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S7,6,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S7-007,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S7,7,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S7-008,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S7,8,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S7-009,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S7,9,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S7-010,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S7,10,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S7-011,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S7,11,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S7-012,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S7,12,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S7-013,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S7,13,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S7-014,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S7,14,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S7-015,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S7,15,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S7-016,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S7,16,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S7-017,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S7,17,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S7-018,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S7,18,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S7-019,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S7,19,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S7-020,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S7,20,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S7-021,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S7,21,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S7-022,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S7,22,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S7-023,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S7,23,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S7-024,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S7,24,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C6-S7-025,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C6,derm,D0,S7,25,sha256:2e2aee141514bc8a12032803d04323d46aec62dbbfdf364408382d80076520c6,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
